"Product Code",Vendor,"Product Name","Service Name",Color,Tags,"Link Url",Stock,"Print Area","Freight Description","Individual Product Packaging","Standard Production Time",Size,"Quantity Break Point 1","Quantity Break Point Price 1","Quantity Break Point 2","Quantity Break Point Price 2","Quantity Break Point 3","Quantity Break Point Price 3","Quantity Break Point 4","Quantity Break Point Price 4",Brand,"Parent Product Code",Category,"Sub Category",Description,"Primary Price Description","Carton Height","Carton Width","Carton Depth","Carton Weight","Qty Per Carton","Carton Cubic","Carton Notes","Decoration Name0",decoration_additional_0_qty_0,decoration_additional_0_price_0,decoration_additional_0_qty_1,decoration_additional_0_price_1,"Decoration 0 Setup Notes","Decoration 0 Setup Cost 0"
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,Sapphire,,,,,,,,2XL,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,Sapphire,,,,,,,,L,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,Sapphire,,,,,,,,M,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,Sapphire,,,,,,,,S,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,Sapphire,,,,,,,,XL,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,White,,,,,,,,2XL,1,4.05,16,3.4,101,3.2,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,White,,,,,,,,L,1,4.05,16,3.4,101,3.2,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,White,,,,,,,,M,1,4.05,16,3.4,101,3.2,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,White,,,,,,,,S,1,4.05,16,3.4,101,3.2,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,White,,,,,,,,XL,1,4.05,16,3.4,101,3.2,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,Navy,,,,,,,,2XL,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,Navy,,,,,,,,L,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,Navy,,,,,,,,M,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,Navy,,,,,,,,S,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,Navy,,,,,,,,XL,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,Black,,,,,,,,2XL,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,Black,,,,,,,,L,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,Black,,,,,,,,M,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,Black,,,,,,,,S,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,Black,,,,,,,,XL,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,Red,,,,,,,,2XL,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,Red,,,,,,,,L,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,Red,,,,,,,,M,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,Red,,,,,,,,S,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,Red,,,,,,,,XL,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,Charcoal,,,,,,,,2XL,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,Charcoal,,,,,,,,L,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,Charcoal,,,,,,,,M,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,Charcoal,,,,,,,,S,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,Charcoal,,,,,,,,XL,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,Royal,,,,,,,,2XL,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,Royal,,,,,,,,L,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,Royal,,,,,,,,M,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,Royal,,,,,,,,S,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,Royal,,,,,,,,XL,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,Azalea,,,,,,,,2XL,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,Azalea,,,,,,,,L,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,Azalea,,,,,,,,M,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,Azalea,,,,,,,,S,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,Azalea,,,,,,,,XL,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,Purple,,,,,,,,2XL,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,Purple,,,,,,,,L,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,Purple,,,,,,,,M,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,Purple,,,,,,,,S,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,Purple,,,,,,,,XL,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,Violet,,,,,,,,2XL,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,Violet,,,,,,,,L,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,Violet,,,,,,,,M,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,Violet,,,,,,,,S,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,Violet,,,,,,,,XL,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,"Sport Grey",,,,,,,,2XL,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,"Sport Grey",,,,,,,,L,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,"Sport Grey",,,,,,,,M,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,"Sport Grey",,,,,,,,S,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,"Sport Grey",,,,,,,,XL,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,Daisy,,,,,,,,2XL,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,Daisy,,,,,,,,L,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,Daisy,,,,,,,,M,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,Daisy,,,,,,,,S,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,Daisy,,,,,,,,XL,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,"Irish Green",,,,,,,,2XL,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,"Irish Green",,,,,,,,L,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,"Irish Green",,,,,,,,M,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,"Irish Green",,,,,,,,S,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,"Irish Green",,,,,,,,XL,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,"Heather Sapphire",,,,,,,,2XL,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,"Heather Sapphire",,,,,,,,L,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,"Heather Sapphire",,,,,,,,M,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,"Heather Sapphire",,,,,,,,S,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,"Heather Sapphire",,,,,,,,XL,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,Blackberry,,,,,,,,2XL,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,Blackberry,,,,,,,,L,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,Blackberry,,,,,,,,M,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,Blackberry,,,,,,,,S,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026L2X0,"Superior AW","Gildan Heavy Cotton Ladies' T-Shirt",Standard,Blackberry,,,,,,,,XL,1,4.4,16,3.75,101,3.55,,,Gildan,5000L,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
051020P2X0,"Superior AW","Gildan Heavy Cotton Toddler T-Shirt",Standard,"Light Pink",,,,,,,,2XL,1,3.45,16,2.8,101,2.7,,,Gildan,5100P,,,"Tearaway label, Seamless 1.9cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Only size 2T is sideseamed (no quarter turn), Quarter-turned to eliminate centre crease, CPSIA tracking label compliant",,,,,,,,,,,,,,,
051020P2X0,"Superior AW","Gildan Heavy Cotton Toddler T-Shirt",Standard,"Light Pink",,,,,,,,L,1,3.45,16,2.8,101,2.7,,,Gildan,5100P,,,"Tearaway label, Seamless 1.9cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Only size 2T is sideseamed (no quarter turn), Quarter-turned to eliminate centre crease, CPSIA tracking label compliant",,,,,,,,,,,,,,,
051020P2X0,"Superior AW","Gildan Heavy Cotton Toddler T-Shirt",Standard,"Light Pink",,,,,,,,M,1,3.45,16,2.8,101,2.7,,,Gildan,5100P,,,"Tearaway label, Seamless 1.9cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Only size 2T is sideseamed (no quarter turn), Quarter-turned to eliminate centre crease, CPSIA tracking label compliant",,,,,,,,,,,,,,,
051020P2X0,"Superior AW","Gildan Heavy Cotton Toddler T-Shirt",Standard,"Light Pink",,,,,,,,S,1,3.45,16,2.8,101,2.7,,,Gildan,5100P,,,"Tearaway label, Seamless 1.9cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Only size 2T is sideseamed (no quarter turn), Quarter-turned to eliminate centre crease, CPSIA tracking label compliant",,,,,,,,,,,,,,,
